0,115.984
1.66667e-005,27.0672
3.33333e-005,-72.2213
5e-005,105.36
6.66667e-005,80.9486
8.33333e-005,-98.6561
0.0001,122.182
0.000116667,122.561
0.000133333,-68.5534
0.00015,-7.083
0.000166667,117.123
0.000183333,-24.5375
0.0002,3.92095
0.000216667,26.4348
0.000233333,-18.7194
0.00025,0
0.000266667,37.1858
0.000283333,-19.3518
0.0003,1.13834
0.000316667,40.8538
0.000333333,-0.505929
0.00035,26.8142
0.000366667,63.2411
0.000383333,29.7233
0.0004,-5.6917
0.000416667,21.3755
0.000433333,97.6443
0.00045,-27.3202
0.000466667,33.8972
0.000483333,64.3794
0.0005,-36.6798
0.000516667,9.10672
0.000533333,57.5494
0.00055,-73.8656
0.000566667,-5.56522
0.000583333,49.0751
0.0006,-3.28854
0.000616667,-64.7589
0.000633333,63.747
0.00065,18.7194
0.000666667,-43.5099
0.000683333,22.6403
0.0007,40.6008
0.000716667,-7.8419
0.000733333,28.7115
0.00075,-9.35968
0.000766667,102.324
0.000783333,-51.2253
0.0008,66.2767
0.000816667,8.85375
0.000833333,-19.4783
0.00085,18.2134
0.000866667,49.3281
0.000883333,-70.4506
0.0009,25.8024
0.000916667,20.8696
0.000933333,21.249
0.00095,-65.3913
0.000966667,64.7589
0.000983333,23.6522
0.001,-29.0909
0.00101667,40.2213
0.00103333,66.1502
0.00105,-33.1383
0.00106667,37.0593
0.00108333,1.3913
0.0011,70.3241
0.00111667,-37.9447
0.00113333,27.8261
0.00115,20.8696
0.00116667,-29.2174
0.00118333,-16.3162
0.0012,72.4743
0.00121667,-21.8814
0.00123333,-53.1225
0.00125,26.0553
0.00126667,55.7787
0.00128333,-62.6087
0.0013,1.01186
0.00131667,69.3123
0.00133333,-77.913
0.00135,16.3162
0.00136667,77.0277
0.00138333,-19.3518
0.0014,-35.5415
0.00141667,69.6917
0.00143333,-0.885375
0.00145,-22.0079
0.00146667,30.7352
0.00148333,53.6285
0.0015,-60.2055
0.00151667,6.19763
0.00153333,75.1304
0.00155,-63.747
0.00156667,-29.9763
0.00158333,92.585
0.0016,-48.5692
0.00161667,-18.4664
0.00163333,34.2767
0.00165,-12.7747
0.00166667,-20.4901
0.00168333,-1.77075
