0,4.46639
58.5938,2.01054
117.188,1.58781
175.781,1.44033
234.375,1.34885
292.969,1.09655
351.563,1.12344
410.156,0.821798
468.75,0.861892
527.344,0.547112
585.938,0.641529
644.531,0.45929
703.125,0.451625
761.719,0.418035
820.313,0.534952
878.906,0.298401
937.5,0.455344
996.094,0.279044
1054.69,0.178728
1113.28,0.21837
1171.88,0.428782
1230.47,0.270639
1289.06,0.268881
1347.66,0.147097
1406.25,0.250509
1464.84,0.28432
1523.44,0.102936
1582.03,0.292658
1640.63,0.287239
1699.22,0.214721
1757.81,0.346102
1816.41,0.325309
1875,0.210205
1933.59,0.126054
1992.19,0.1864
2050.78,0.138368
2109.38,0.104122
2167.97,0.271761
2226.56,0.0519776
2285.16,0.319543
2343.75,0.279536
2402.34,0.120931
2460.94,0.212584
2519.53,0.310956
2578.13,0.106277
2636.72,0.0892515
2695.31,0.160875
2753.91,0.171834
2812.5,0.178327
2871.09,0.133683
2929.69,0.1232
2988.28,0.191491
3046.88,0.0966443
3105.47,0.585414
3164.06,0.629989
3222.66,0.440906
3281.25,0.354039
3339.84,0.36818
3398.44,0.188703
3457.03,0.0922097
3515.63,0.10853
3574.22,0.212322
3632.81,0.0880412
3691.41,0.167433
3750,0.169723
3808.59,0.211762
3867.19,0.195919
3925.78,0.180286
3984.38,0.210521
4042.97,0.21081
4101.56,0.180544
4160.16,0.331259
4218.75,0.129792
4277.34,0.085731
4335.94,0.166847
4394.53,0.162168
4453.13,0.0211218
4511.72,0.0869139
4570.31,0.0385173
4628.91,0.119596
4687.5,0.333996
4746.09,0.114906
4804.69,0.065583
4863.28,0.0938348
4921.88,0.12751
4980.47,0.212263
5039.06,0.175257
5097.66,0.200538
5156.25,0.0689405
5214.84,0.166779
5273.44,0.1568
5332.03,0.0627808
5390.63,0.248282
5449.22,0.282911
5507.81,0.23626
5566.41,0.147623
5625,0.151395
5683.59,0.135572
5742.19,0.0612125
5800.78,0.0431125
5859.38,0.183776
5917.97,0.212922
5976.56,0.129827
6035.16,0.0324078
6093.75,0.120726
6152.34,0.182383
6210.94,0.0948523
6269.53,0.128589
6328.13,0.135202
6386.72,0.0310085
6445.31,0.16041
6503.91,0.0877577
6562.5,0.127293
6621.09,0.169589
6679.69,0.0368501
6738.28,0.160983
6796.88,0.120547
6855.47,0.0781925
6914.06,0.104453
6972.66,0.0602957
7031.25,0.195328
7089.84,0.2274
7148.44,0.147696
7207.03,0.128895
7265.63,0.0256778
7324.22,0.0752702
7382.81,0.120062
7441.41,0.184128
7500,0.223367
7558.59,0.0304934
7617.19,0.196111
7675.78,0.0955557
7734.38,0.086087
7792.97,0.132068
7851.56,0.107161
7910.16,0.201649
7968.75,0.0898902
8027.34,0.199331
8085.94,0.0595112
8144.53,0.0975148
8203.13,0.330647
8261.72,0.199241
8320.31,0.191786
8378.91,0.12335
8437.5,0.147594
8496.09,0.14548
8554.69,0.212338
8613.28,0.185896
8671.88,0.189642
8730.47,0.0861348
8789.06,0.0535508
8847.66,0.145045
8906.25,0.20194
8964.84,0.256919
9023.44,0.191217
9082.03,0.155537
9140.63,0.245281
9199.22,0.166491
9257.81,0.229596
9316.41,0.139998
9375,0.156077
9433.59,0.0395203
9492.19,0.0486622
9550.78,0.189326
9609.38,0.201272
9667.97,0.133954
9726.56,0.191759
9785.16,0.0674315
9843.75,0.0951676
9902.34,0.133661
9960.94,0.0947992
10019.5,0.202698
10078.1,0.0669627
10136.7,0.167912
10195.3,0.209731
10253.9,0.0651204
10312.5,0.121936
10371.1,0.240553
10429.7,0.226634
10488.3,0.124257
10546.9,0.209645
10605.5,0.0777356
10664.1,0.231023
10722.7,0.31881
10781.3,0.115598
10839.8,0.124756
10898.4,0.101105
10957,0.251691
11015.6,0.0661891
11074.2,0.0936447
11132.8,0.0458981
11191.4,0.157524
11250,0.0868109
11308.6,0.0564074
11367.2,0.21227
11425.8,0.095863
11484.4,0.160416
11543,0.172607
11601.6,0.12257
11660.2,0.276016
11718.8,0.373946
11777.3,0.272932
11835.9,0.138995
11894.5,0.0993022
11953.1,0.236962
12011.7,0.150462
12070.3,0.0693218
12128.9,0.278931
12187.5,0.168562
12246.1,0.180133
12304.7,0.16684
12363.3,0.330572
12421.9,0.113434
12480.5,0.176266
12539.1,0.170419
12597.7,0.232397
12656.3,0.113832
12714.8,0.0709548
12773.4,0.122586
12832,0.106926
12890.6,0.248374
12949.2,0.187447
13007.8,0.051639
13066.4,0.0563982
13125,0.225261
13183.6,0.120882
13242.2,0.361957
13300.8,0.349747
13359.4,0.0995823
13418,0.336385
13476.6,0.12164
13535.2,0.276355
13593.8,0.349585
13652.3,0.111158
13710.9,0.242395
13769.5,0.137308
13828.1,0.170315
13886.7,0.158194
13945.3,0.253944
14003.9,0.220306
14062.5,0.195775
14121.1,0.218915
14179.7,0.18355
14238.3,0.531762
14296.9,0.356682
14355.5,0.421188
14414.1,0.398713
14472.7,0.593815
14531.3,0.313766
14589.8,0.34344
14648.4,0.108378
14707,0.0525433
14765.6,0.424607
14824.2,0.354363
14882.8,0.427079
14941.4,0.303
15000,0.403235
15058.6,0.441973
