0,4.76917
58.5938,1.93147
117.188,1.43459
175.781,1.29012
234.375,1.30853
292.969,1.19616
351.563,0.998703
410.156,0.850923
468.75,0.736517
527.344,0.531347
585.938,0.603587
644.531,0.460528
703.125,0.396187
761.719,0.453179
820.313,0.575252
878.906,0.257307
937.5,0.486834
996.094,0.248824
1054.69,0.0797922
1113.28,0.198022
1171.88,0.361158
1230.47,0.315755
1289.06,0.303351
1347.66,0.180902
1406.25,0.0143489
1464.84,0.266432
1523.44,0.139661
1582.03,0.381555
1640.63,0.13856
1699.22,0.198617
1757.81,0.492688
1816.41,0.485541
1875,0.165602
1933.59,0.0795359
1992.19,0.220222
2050.78,0.204541
2109.38,0.168417
2167.97,0.216257
2226.56,0.123075
2285.16,0.270442
2343.75,0.331398
2402.34,0.196128
2460.94,0.283403
2519.53,0.275975
2578.13,0.0881311
2636.72,0.178044
2695.31,0.0579494
2753.91,0.0520417
2812.5,0.344177
2871.09,0.122938
2929.69,0.331291
2988.28,0.160308
3046.88,0.251815
3105.47,0.977196
3164.06,1.17577
3222.66,0.98537
3281.25,0.688389
3339.84,0.412443
3398.44,0.274342
3457.03,0.0523846
3515.63,0.0817992
3574.22,0.211582
3632.81,0.0879071
3691.41,0.212059
3750,0.290948
3808.59,0.154229
3867.19,0.170605
3925.78,0.219417
3984.38,0.319286
4042.97,0.23324
4101.56,0.234245
4160.16,0.404288
4218.75,0.1545
4277.34,0.0966398
4335.94,0.367064
4394.53,0.205289
4453.13,0.051089
4511.72,0.158592
4570.31,0.153741
4628.91,0.115779
4687.5,0.354456
4746.09,0.118798
4804.69,0.0772888
4863.28,0.159642
4921.88,0.218627
4980.47,0.402593
5039.06,0.126138
5097.66,0.255464
5156.25,0.0721304
5214.84,0.103697
5273.44,0.13511
5332.03,0.0295304
5390.63,0.183259
5449.22,0.201205
5507.81,0.358546
5566.41,0.299084
5625,0.246791
5683.59,0.231375
5742.19,0.186574
5800.78,0.136405
5859.38,0.296761
5917.97,0.184241
5976.56,0.134631
6035.16,0.0420416
6093.75,0.0610332
6152.34,0.257843
6210.94,0.139197
6269.53,0.196205
6328.13,0.164539
6386.72,0.0693896
6445.31,0.180208
6503.91,0.151392
6562.5,0.139257
6621.09,0.241005
6679.69,0.0822935
6738.28,0.215114
6796.88,0.171331
6855.47,0.16855
6914.06,0.200385
6972.66,0.0913851
7031.25,0.163531
7089.84,0.210053
7148.44,0.277973
7207.03,0.0547111
7265.63,0.123463
7324.22,0.0871063
7382.81,0.196717
7441.41,0.239992
7500,0.313471
7558.59,0.113123
7617.19,0.160035
7675.78,0.0857049
7734.38,0.0731544
7792.97,0.0392501
7851.56,0.168734
7910.16,0.28492
7968.75,0.10662
8027.34,0.321581
8085.94,0.16043
