0,15.1462
1.66667e-005,-16.2213
3.33333e-005,-13.7233
5e-005,51.2253
6.66667e-005,8.09486
8.33333e-005,-30.3241
0.0001,31.0198
0.000116667,32.664
0.000133333,-18.7826
0.00015,1.2332
0.000166667,38.6087
0.000183333,-1.80237
0.0002,-13.2806
0.000216667,22.2609
0.000233333,17.0435
0.00025,-7.74704
0.000266667,3.73123
0.000283333,18.6245
0.0003,8.12648
0.000316667,-0.411067
0.000333333,2.05534
0.00035,21.913
0.000366667,7.93676
0.000383333,-9.92885
0.0004,13.5336
0.000416667,25.581
0.000433333,-10.8458
0.00045,-8.06324
0.000466667,31.7787
0.000483333,9.64427
0.0005,-22.5138
0.000516667,17.3597
0.000533333,28.3953
0.00055,-17.1383
0.000566667,-6.26087
0.000583333,32.7273
0.0006,8.88538
0.000616667,-19.668
0.000633333,17.8972
0.00065,29.6917
0.000666667,-16.8221
0.000683333,-5.18577
0.0007,29.5336
0.000716667,4.93281
0.000733333,-19.2569
0.00075,12.332
0.000766667,17.8972
0.000783333,-7.27273
0.0008,-5.75494
0.000816667,19.2569
0.000833333,14.2925
0.00085,-10.3083
0.000866667,0.727273
0.000883333,17.8972
0.0009,2.3083
0.000916667,-14.9881
0.000933333,11.6047
0.00095,20.3004
0.000966667,-13.6285
0.000983333,-5.09091
0.001,24.6957
0.00101667,8.1581
0.00103333,-19.0356
0.00105,10.8775
0.00106667,22.8933
0.00108333,-10.7194
0.0011,-11.7945
0.00111667,24.3794
0.00113333,8.37945
0.00115,-21.1225
0.00116667,7.93676
0.00118333,23.7787
0.0012,-12.585
0.00121667,-18.3715
0.00123333,23.7154
0.00125,13.0277
0.00126667,-15.336
0.00128333,-0.0948617
0.0013,24.253
0.00131667,2.40316
0.00133333,-16.7905
0.00135,15.8735
0.00136667,21.2174
0.00138333,-14.4506
0.0014,-4.90119
0.00141667,21.4704
0.00143333,-1.80237
0.00145,-15.8735
0.00146667,8.85375
0.00148333,20.4585
0.0015,-13.4387
0.00151667,-9.80237
0.00153333,26.5929
0.00155,0.790514
0.00156667,-19.3518
0.00158333,9.29644
0.0016,27.1304
0.00161667,-11.415
0.00163333,-15.747
0.00165,24.7905
0.00166667,8.31621
0.00168333,-19.2253
0.0017,2.68775
0.00171667,24.1581
0.00173333,-6.41897
0.00175,-16.7905
0.00176667,11.5415
0.00178333,18.3399
0.0018,-18.751
0.00181667,-8.82213
0.00183333,23.3676
