x-axis,1,2,3
+8.67200E-03,-65.00000E-03,+34.41420E-03,+3.13825623E+00
+8.67300E-03,-65.00000E-03,+35.04234E-03,+3.17343211E+00
+8.67400E-03,-65.00000E-03,+34.08756E-03,+3.13323111E+00
+8.67500E-03,-65.00000E-03,+36.75088E-03,+3.14328136E+00
+8.67600E-03,-65.00000E-03,+35.72073E-03,+3.14830648E+00
+8.67700E-03,-65.00000E-03,+34.13781E-03,+3.13323111E+00
+8.67800E-03,-65.00000E-03,+34.71570E-03,+3.13323111E+00
+8.67900E-03,-65.00000E-03,+35.89661E-03,+3.14328136E+00
+8.68000E-03,-65.00000E-03,+34.79108E-03,+3.17343211E+00
+8.68100E-03,-266.00502E-03,+36.24837E-03,+3.13323111E+00
+8.68200E-03,-65.00000E-03,+34.16294E-03,+3.13323111E+00
+8.68300E-03,-65.00000E-03,+34.69058E-03,+3.13323111E+00
+8.68400E-03,-65.00000E-03,+35.67048E-03,+3.13323111E+00
+8.68500E-03,-165.50251E-03,+34.84133E-03,+3.13323111E+00
+8.68600E-03,-190.62814E-03,+35.46947E-03,+3.13323111E+00
+8.68700E-03,-215.75377E-03,+33.73580E-03,+3.13323111E+00
+8.68800E-03,-65.00000E-03,+35.04234E-03,+3.16840699E+00
+8.68900E-03,-65.00000E-03,+35.24334E-03,+3.13323111E+00
+8.69000E-03,-266.00502E-03,+34.21319E-03,+3.16840699E+00
+8.69100E-03,-215.75377E-03,+35.34384E-03,+3.14328136E+00
+8.69200E-03,-140.37688E-03,+35.24334E-03,+3.15835674E+00
+8.69300E-03,-65.00000E-03,+35.04234E-03,+3.13323111E+00
+8.69400E-03,-140.37688E-03,+34.61520E-03,+3.13323111E+00
+8.69500E-03,-65.00000E-03,+34.99209E-03,+3.16338186E+00
+8.69600E-03,-65.00000E-03,+34.36394E-03,+3.13323111E+00
+8.69700E-03,-65.00000E-03,+35.24334E-03,+3.13323111E+00
+8.69800E-03,-240.87940E-03,+33.73580E-03,+3.13825623E+00
+8.69900E-03,-65.00000E-03,+34.84133E-03,+3.13323111E+00
+8.70000E-03,-266.00502E-03,+36.07249E-03,+3.13323111E+00
+8.70100E-03,-65.00000E-03,+34.33882E-03,+3.13323111E+00
+8.70200E-03,-65.00000E-03,+34.94183E-03,+3.15835674E+00
+8.70300E-03,-65.00000E-03,+34.84133E-03,+3.13323111E+00
+8.70400E-03,-65.00000E-03,+32.45440E-03,+3.13825623E+00
+8.70500E-03,-65.00000E-03,+35.44435E-03,+3.13323111E+00
+8.70600E-03,-65.00000E-03,+36.62525E-03,+3.13323111E+00
+8.70700E-03,-115.25125E-03,+33.53480E-03,+3.16338186E+00
+8.70800E-03,-190.62814E-03,+35.31872E-03,+3.15835674E+00
+8.70900E-03,-65.00000E-03,+34.43932E-03,+3.13323111E+00
+8.71000E-03,-190.62814E-03,+33.55992E-03,+3.13323111E+00
+8.71100E-03,-65.00000E-03,+35.04234E-03,+3.13323111E+00
+8.71200E-03,-65.00000E-03,+33.55992E-03,+3.13323111E+00
+8.71300E-03,-65.00000E-03,+34.23832E-03,+3.13323111E+00
+8.71400E-03,-240.87940E-03,+32.37902E-03,+3.13323111E+00
+8.71500E-03,-215.75377E-03,+35.94686E-03,+3.14328136E+00
+8.71600E-03,-65.00000E-03,+34.94183E-03,+3.13323111E+00
+8.71700E-03,-65.00000E-03,+35.04234E-03,+3.15333161E+00
+8.71800E-03,-65.00000E-03,+35.24334E-03,+3.14830648E+00
+8.71900E-03,-65.00000E-03,+34.43932E-03,+3.16338186E+00
+8.72000E-03,-240.87940E-03,+36.14786E-03,+3.13323111E+00
+8.72100E-03,-65.00000E-03,+34.23832E-03,+3.13323111E+00
+8.72200E-03,-65.00000E-03,+35.56997E-03,+3.13323111E+00
+8.72300E-03,-65.00000E-03,+33.88656E-03,+3.13323111E+00
+8.72400E-03,-140.37688E-03,+34.96696E-03,+3.13323111E+00
+8.72500E-03,-65.00000E-03,+35.94686E-03,+3.13323111E+00
+8.72600E-03,-190.62814E-03,+35.64535E-03,+3.17343211E+00
+8.72700E-03,-215.75377E-03,+36.90163E-03,+3.14328136E+00
+8.72800E-03,-65.00000E-03,+37.70565E-03,+3.13323111E+00
+8.72900E-03,-65.00000E-03,+38.86143E-03,+3.17343211E+00
+8.73000E-03,-65.00000E-03,+33.96193E-03,+3.16840699E+00
+8.73100E-03,-215.75377E-03,+35.29359E-03,+3.13323111E+00
+8.73200E-03,-266.00502E-03,+36.44937E-03,+3.13323111E+00
+8.73300E-03,-65.00000E-03,+35.94686E-03,+3.15333161E+00
+8.73400E-03,-65.00000E-03,+33.81118E-03,+3.13323111E+00
+8.73500E-03,-65.00000E-03,+35.34384E-03,+3.14328136E+00
+8.73600E-03,-65.00000E-03,+37.78103E-03,+3.13825623E+00
+8.73700E-03,-65.00000E-03,+34.03731E-03,+3.13323111E+00
+8.73800E-03,-65.00000E-03,+35.36897E-03,+3.13825623E+00
+8.73900E-03,-65.00000E-03,+34.64033E-03,+3.16338186E+00
+8.74000E-03,-65.00000E-03,+34.46445E-03,+3.17343211E+00
+8.74100E-03,-165.50251E-03,+36.04736E-03,+3.17343211E+00
+8.74200E-03,-65.00000E-03,+34.51470E-03,+3.15835674E+00
+8.74300E-03,-65.00000E-03,+35.34384E-03,+3.14328136E+00
+8.74400E-03,-65.00000E-03,+34.84133E-03,+3.16840699E+00
+8.74500E-03,-65.00000E-03,+35.44435E-03,+3.17343211E+00
+8.74600E-03,-65.00000E-03,+34.96696E-03,+3.16840699E+00
+8.74700E-03,-65.00000E-03,+34.18807E-03,+3.17343211E+00
+8.74800E-03,-65.00000E-03,+35.77098E-03,+3.14830648E+00
+8.74900E-03,-165.50251E-03,+34.13781E-03,+3.15333161E+00
+8.75000E-03,-140.37688E-03,+34.86646E-03,+3.15835674E+00
+8.75100E-03,-65.00000E-03,+33.88656E-03,+3.14328136E+00
+8.75200E-03,-65.00000E-03,+34.03731E-03,+3.13825623E+00
+8.75300E-03,-65.00000E-03,+34.43932E-03,+3.13323111E+00
+8.75400E-03,-65.00000E-03,+34.21319E-03,+3.13323111E+00
+8.75500E-03,-215.75377E-03,+32.78103E-03,+3.13323111E+00
+8.75600E-03,-65.00000E-03,+34.61520E-03,+3.13323111E+00
+8.75700E-03,-165.50251E-03,+33.83631E-03,+3.15333161E+00
+8.75800E-03,-65.00000E-03,+35.46947E-03,+3.13323111E+00
+8.75900E-03,-65.00000E-03,+34.03731E-03,+3.14328136E+00
+8.76000E-03,-65.00000E-03,+34.64033E-03,+3.13825623E+00
+8.76100E-03,-65.00000E-03,+35.04234E-03,+3.13323111E+00
+8.76200E-03,-65.00000E-03,+36.02224E-03,+3.16840699E+00
+8.76300E-03,-65.00000E-03,+33.38405E-03,+3.14328136E+00
+8.76400E-03,-65.00000E-03,+33.73580E-03,+3.13323111E+00
+8.76500E-03,-165.50251E-03,+34.13781E-03,+3.13323111E+00
+8.76600E-03,-65.00000E-03,+33.98706E-03,+3.13323111E+00
+8.76700E-03,-115.25125E-03,+34.89158E-03,+3.16338186E+00
+8.76800E-03,-240.87940E-03,+34.89158E-03,+3.16840699E+00
+8.76900E-03,-65.00000E-03,+32.83128E-03,+3.13323111E+00
+8.77000E-03,-65.00000E-03,+35.11771E-03,+3.13323111E+00
+8.77100E-03,-115.25125E-03,+31.92676E-03,+3.13323111E+00
+8.77200E-03,-266.00502E-03,+34.48957E-03,+3.13323111E+00
+8.77300E-03,-165.50251E-03,+33.73580E-03,+3.13323111E+00
+8.77400E-03,-65.00000E-03,+34.28857E-03,+3.15835674E+00
+8.77500E-03,-65.00000E-03,+35.54485E-03,+3.14328136E+00
+8.77600E-03,-65.00000E-03,+34.79108E-03,+3.13825623E+00
+8.77700E-03,-266.00502E-03,+34.03731E-03,+3.13323111E+00
+8.77800E-03,-266.00502E-03,+34.51470E-03,+3.13323111E+00
+8.77900E-03,-65.00000E-03,+34.89158E-03,+3.14328136E+00
+8.78000E-03,-140.37688E-03,+33.05741E-03,+3.13323111E+00
+8.78100E-03,-165.50251E-03,+34.74083E-03,+3.13323111E+00
+8.78200E-03,-65.00000E-03,+35.34384E-03,+3.11815573E+00
+8.78300E-03,-65.00000E-03,+35.09259E-03,+3.16338186E+00
+8.78400E-03,-240.87940E-03,+33.53480E-03,+3.13323111E+00
+8.78500E-03,-266.00502E-03,+35.24334E-03,+3.13323111E+00
+8.78600E-03,-65.00000E-03,+32.07751E-03,+3.13323111E+00
+8.78700E-03,-65.00000E-03,+34.18807E-03,+3.17343211E+00
+8.78800E-03,-190.62814E-03,+37.05239E-03,+3.14830648E+00
+8.78900E-03,-165.50251E-03,+33.53480E-03,+3.15333161E+00
+8.79000E-03,-65.00000E-03,+34.61520E-03,+3.13323111E+00
+8.79100E-03,-65.00000E-03,+35.64535E-03,+3.13323111E+00
+8.79200E-03,-90.12563E-03,+36.14786E-03,+3.13825623E+00
+8.79300E-03,-65.00000E-03,+34.03731E-03,+3.13323111E+00
+8.79400E-03,-266.00502E-03,+37.32877E-03,+3.13323111E+00
+8.79500E-03,-65.00000E-03,+34.53982E-03,+3.13323111E+00
+8.79600E-03,-65.00000E-03,+34.59008E-03,+3.17343211E+00
+8.79700E-03,-165.50251E-03,+35.34384E-03,+3.11313060E+00
+8.79800E-03,-65.00000E-03,+33.88656E-03,+3.15835674E+00
+8.79900E-03,-65.00000E-03,+35.54485E-03,+3.13323111E+00
+8.80000E-03,-240.87940E-03,+34.86646E-03,+3.13323111E+00
+8.80100E-03,-65.00000E-03,+34.03731E-03,+3.13323111E+00
+8.80200E-03,-65.00000E-03,+35.87148E-03,+3.13323111E+00
+8.80300E-03,-215.75377E-03,+33.43430E-03,+3.17343211E+00
+8.80400E-03,-65.00000E-03,+34.48957E-03,+3.13323111E+00
+8.80500E-03,-165.50251E-03,+36.14786E-03,+3.13323111E+00
+8.80600E-03,-140.37688E-03,+32.90666E-03,+3.13323111E+00
+8.80700E-03,-65.00000E-03,+34.74083E-03,+3.14328136E+00
+8.80800E-03,-65.00000E-03,+36.87651E-03,+3.13323111E+00
+8.80900E-03,-266.00502E-03,+35.64535E-03,+3.17343211E+00
+8.81000E-03,-240.87940E-03,+35.92173E-03,+3.13323111E+00
+8.81100E-03,-65.00000E-03,+32.88153E-03,+3.16338186E+00
+8.81200E-03,-190.62814E-03,+35.89661E-03,+3.15835674E+00
+8.81300E-03,-65.00000E-03,+34.64033E-03,+3.15333161E+00
+8.81400E-03,-65.00000E-03,+33.78606E-03,+3.15835673E+00
+8.81500E-03,-65.00000E-03,+33.58505E-03,+3.17343211E+00
+8.81600E-03,-240.87940E-03,+34.51470E-03,+3.16840699E+00
+8.81700E-03,-266.00502E-03,+33.43430E-03,+3.13323111E+00
+8.81800E-03,-65.00000E-03,+34.69058E-03,+3.13323111E+00
+8.81900E-03,-65.00000E-03,+34.69058E-03,+3.13323111E+00
+8.82000E-03,-65.00000E-03,+35.74585E-03,+3.17343211E+00
+8.82100E-03,-165.50251E-03,+33.03229E-03,+3.17343211E+00
+8.82200E-03,-190.62814E-03,+34.16294E-03,+3.14830648E+00
+8.82300E-03,-115.25125E-03,+35.04234E-03,+3.16338186E+00
+8.82400E-03,-240.87940E-03,+33.20817E-03,+3.13323111E+00
+8.82500E-03,-65.00000E-03,+34.23832E-03,+3.13323111E+00
+8.82600E-03,-240.87940E-03,+33.81118E-03,+3.13323111E+00
+8.82700E-03,-266.00502E-03,+34.48957E-03,+3.16338186E+00
+8.82800E-03,-140.37688E-03,+34.26344E-03,+3.14830648E+00
+8.82900E-03,-165.50251E-03,+36.24837E-03,+3.15333161E+00
+8.83000E-03,-65.00000E-03,+33.98706E-03,+3.15835673E+00
+8.83100E-03,-65.00000E-03,+35.09259E-03,+3.13323111E+00
+8.83200E-03,-65.00000E-03,+34.94183E-03,+3.13825623E+00
+8.83300E-03,-266.00502E-03,+35.24334E-03,+3.13323111E+00
+8.83400E-03,-90.12563E-03,+33.93681E-03,+3.13825623E+00
+8.83500E-03,-65.00000E-03,+36.04736E-03,+3.13323111E+00
+8.83600E-03,-190.62814E-03,+34.28857E-03,+3.13323111E+00
+8.83700E-03,-165.50251E-03,+35.24334E-03,+3.17343211E+00
+8.83800E-03,-190.62814E-03,+33.81118E-03,+3.13323111E+00
+8.83900E-03,-65.00000E-03,+30.36897E-03,+3.13323111E+00
+8.84000E-03,-240.87940E-03,+38.05741E-03,+3.13825623E+00
+8.84100E-03,-65.00000E-03,+35.84636E-03,+3.17343211E+00
+8.84200E-03,-65.00000E-03,+33.40917E-03,+3.13825623E+00
+8.84300E-03,-115.25125E-03,+35.99711E-03,+3.13323111E+00
+8.84400E-03,-190.62814E-03,+34.96696E-03,+3.14830648E+00
+8.84500E-03,-165.50251E-03,+35.34384E-03,+3.15333161E+00
+8.84600E-03,-65.00000E-03,+34.81621E-03,+3.13323111E+00
+8.84700E-03,-65.00000E-03,+35.99711E-03,+3.16338186E+00
+8.84800E-03,-90.12563E-03,+34.48957E-03,+3.13825623E+00
+8.84900E-03,-266.00502E-03,+33.83631E-03,+3.13323111E+00
+8.85000E-03,-90.12563E-03,+36.14786E-03,+3.17343211E+00
+8.85100E-03,-65.00000E-03,+35.89661E-03,+3.13323111E+00
+8.85200E-03,-65.00000E-03,+33.40917E-03,+3.17343211E+00
+8.85300E-03,-65.00000E-03,+34.23832E-03,+3.13323111E+00
+8.85400E-03,-190.62814E-03,+34.41420E-03,+3.13323111E+00
+8.85500E-03,-215.75377E-03,+35.19309E-03,+3.13323111E+00
+8.85600E-03,-65.00000E-03,+34.48957E-03,+3.13323111E+00
+8.85700E-03,-65.00000E-03,+36.24837E-03,+3.13323111E+00
+8.85800E-03,-240.87940E-03,+34.79108E-03,+3.16840699E+00
+8.85900E-03,-115.25125E-03,+35.29359E-03,+3.13323111E+00
+8.86000E-03,-65.00000E-03,+34.53982E-03,+3.17343211E+00
+8.86100E-03,-65.00000E-03,+34.74083E-03,+3.13323111E+00
+8.86200E-03,-65.00000E-03,+34.01219E-03,+3.13323111E+00
+8.86300E-03,-65.00000E-03,+35.09259E-03,+3.13323111E+00
+8.86400E-03,-240.87940E-03,+32.35389E-03,+3.13825623E+00
+8.86500E-03,-65.00000E-03,+34.03731E-03,+3.17343211E+00
+8.86600E-03,-90.12563E-03,+33.78606E-03,+3.16840699E+00
+8.86700E-03,-65.00000E-03,+34.38907E-03,+3.14328136E+00
+8.86800E-03,-65.00000E-03,+33.38405E-03,+3.13323111E+00
+8.86900E-03,-65.00000E-03,+33.13279E-03,+3.13323111E+00
+8.87000E-03,-65.00000E-03,+35.62023E-03,+3.15835673E+00
+8.87100E-03,-65.00000E-03,+35.49460E-03,+3.14328136E+00
+8.87200E-03,-240.87940E-03,+31.19812E-03,+3.13323111E+00
+8.87300E-03,-266.00502E-03,+35.04234E-03,+3.17343211E+00
+8.87400E-03,-65.00000E-03,+34.79108E-03,+3.13323111E+00
+8.87500E-03,-65.00000E-03,+34.18807E-03,+3.16338186E+00
+8.87600E-03,-140.37688E-03,+34.08756E-03,+3.17343211E+00
+8.87700E-03,-65.00000E-03,+33.83631E-03,+3.13323111E+00
+8.87800E-03,-65.00000E-03,+34.51470E-03,+3.13323111E+00
+8.87900E-03,-65.00000E-03,+34.48957E-03,+3.16338186E+00
+8.88000E-03,-65.00000E-03,+34.11269E-03,+3.13825623E+00
+8.88100E-03,-266.00502E-03,+33.63530E-03,+3.13323111E+00
+8.88200E-03,-65.00000E-03,+35.16796E-03,+3.13323111E+00
+8.88300E-03,-65.00000E-03,+34.99209E-03,+3.13323111E+00
+8.88400E-03,-190.62814E-03,+34.59008E-03,+3.14830648E+00
+8.88500E-03,-65.00000E-03,+32.73078E-03,+3.11313060E+00
+8.88600E-03,-65.00000E-03,+34.66545E-03,+3.13323111E+00
+8.88700E-03,-65.00000E-03,+35.19309E-03,+3.14328136E+00
+8.88800E-03,-65.00000E-03,+33.91168E-03,+3.13323111E+00
+8.88900E-03,-266.00502E-03,+34.64033E-03,+3.13323111E+00
+8.89000E-03,-65.00000E-03,+33.53480E-03,+3.13323111E+00
+8.89100E-03,-65.00000E-03,+33.13279E-03,+3.13323111E+00
+8.89200E-03,-65.00000E-03,+34.48957E-03,+3.13323111E+00
+8.89300E-03,-65.00000E-03,+34.53982E-03,+3.13323111E+00
+8.89400E-03,-65.00000E-03,+34.64033E-03,+3.15835673E+00
+8.89500E-03,-115.25125E-03,+34.13781E-03,+3.13323111E+00
+8.89600E-03,-65.00000E-03,+33.83631E-03,+3.13323111E+00
+8.89700E-03,-65.00000E-03,+35.04234E-03,+3.13323111E+00
+8.89800E-03,-65.00000E-03,+37.32877E-03,+3.16840699E+00
+8.89900E-03,-215.75377E-03,+34.48957E-03,+3.13323111E+00
+8.90000E-03,-140.37688E-03,+34.21319E-03,+3.13323111E+00
+8.90100E-03,-65.00000E-03,+34.03731E-03,+3.13323111E+00
+8.90200E-03,-65.00000E-03,+35.59510E-03,+3.13323111E+00
+8.90300E-03,-65.00000E-03,+35.04234E-03,+3.14328136E+00
+8.90400E-03,-65.00000E-03,+35.14284E-03,+3.16840699E+00
+8.90500E-03,-65.00000E-03,+33.23329E-03,+3.17343211E+00
+8.90600E-03,-65.00000E-03,+35.36897E-03,+3.13323111E+00
+8.90700E-03,-65.00000E-03,+34.74083E-03,+3.14328136E+00
+8.90800E-03,-140.37688E-03,+36.75088E-03,+3.13323111E+00
+8.90900E-03,-65.00000E-03,+34.03731E-03,+3.13323111E+00
+8.91000E-03,-140.37688E-03,+34.28857E-03,+3.17343211E+00
+8.91100E-03,-65.00000E-03,+34.99209E-03,+3.16338186E+00
+8.91200E-03,-65.00000E-03,+36.29862E-03,+3.13825623E+00
+8.91300E-03,-65.00000E-03,+34.64033E-03,+3.13323111E+00
+8.91400E-03,-65.00000E-03,+34.46445E-03,+3.13323111E+00
+8.91500E-03,-65.00000E-03,+34.64033E-03,+3.13323111E+00
+8.91600E-03,-65.00000E-03,+34.69058E-03,+3.15835674E+00
+8.91700E-03,-65.00000E-03,+35.74585E-03,+3.17343211E+00
+8.91800E-03,-140.37688E-03,+33.71068E-03,+3.14830648E+00
+8.91900E-03,-115.25125E-03,+35.24334E-03,+3.16338186E+00
+8.92000E-03,-65.00000E-03,+34.33882E-03,+3.17343211E+00
+8.92100E-03,-65.00000E-03,+33.63530E-03,+3.13323111E+00
+8.92200E-03,-65.00000E-03,+34.53982E-03,+3.16840699E+00
+8.92300E-03,-65.00000E-03,+34.43932E-03,+3.13323111E+00
+8.92400E-03,-65.00000E-03,+33.50967E-03,+3.11815573E+00
+8.92500E-03,-165.50251E-03,+34.64033E-03,+3.15333161E+00
+8.92600E-03,-65.00000E-03,+33.66043E-03,+3.15835673E+00
+8.92700E-03,-266.00502E-03,+34.89158E-03,+3.17343211E+00
+8.92800E-03,-65.00000E-03,+36.39912E-03,+3.13323111E+00
+8.92900E-03,-65.00000E-03,+33.43430E-03,+3.13323111E+00
+8.93000E-03,-65.00000E-03,+32.60515E-03,+3.13323111E+00
+8.93100E-03,-65.00000E-03,+34.03731E-03,+3.13323111E+00
+8.93200E-03,-65.00000E-03,+34.06244E-03,+3.13323111E+00
+8.93300E-03,-165.50251E-03,+35.74585E-03,+3.13323111E+00
+8.93400E-03,-65.00000E-03,+32.85641E-03,+3.13323111E+00
+8.93500E-03,-115.25125E-03,+34.64033E-03,+3.16338186E+00
+8.93600E-03,-65.00000E-03,+34.99209E-03,+3.16840699E+00
+8.93700E-03,-65.00000E-03,+34.23832E-03,+3.13323111E+00
+8.93800E-03,-65.00000E-03,+35.09259E-03,+3.16840699E+00
+8.93900E-03,-65.00000E-03,+34.23832E-03,+3.13323111E+00
+8.94000E-03,-140.37688E-03,+34.28857E-03,+3.14830648E+00
+8.94100E-03,-165.50251E-03,+34.74083E-03,+3.13323111E+00
+8.94200E-03,-65.00000E-03,+33.88656E-03,+3.14830648E+00
+8.94300E-03,-215.75377E-03,+34.43932E-03,+3.14328136E+00
+8.94400E-03,-90.12563E-03,+35.11771E-03,+3.13323111E+00
+8.94500E-03,-65.00000E-03,+34.43932E-03,+3.17343211E+00
+8.94600E-03,-266.00502E-03,+35.21822E-03,+3.13323111E+00
+8.94700E-03,-215.75377E-03,+34.94183E-03,+3.16338186E+00
+8.94800E-03,-65.00000E-03,+35.69560E-03,+3.14830648E+00
+8.94900E-03,-65.00000E-03,+33.13279E-03,+3.13323111E+00
+8.95000E-03,-190.62814E-03,+35.99711E-03,+3.17343211E+00
+8.95100E-03,-65.00000E-03,+30.62023E-03,+3.13323111E+00
+8.95200E-03,-65.00000E-03,+32.37902E-03,+3.16338186E+00
+8.95300E-03,-65.00000E-03,+37.85641E-03,+3.17343211E+00
+8.95400E-03,-65.00000E-03,+34.99209E-03,+3.13323111E+00
+8.95500E-03,-65.00000E-03,+34.13781E-03,+3.13323111E+00
+8.95600E-03,-65.00000E-03,+33.78606E-03,+3.13323111E+00
+8.95700E-03,-65.00000E-03,+34.53982E-03,+3.13323111E+00
+8.95800E-03,-140.37688E-03,+33.78606E-03,+3.15835673E+00
+8.95900E-03,-65.00000E-03,+32.37902E-03,+3.13323111E+00
+8.96000E-03,-240.87940E-03,+33.76093E-03,+3.16840699E+00
+8.96100E-03,-65.00000E-03,+34.64033E-03,+3.17343211E+00
+8.96200E-03,-65.00000E-03,+33.45942E-03,+3.13323111E+00
+8.96300E-03,-65.00000E-03,+36.09761E-03,+3.16338186E+00
+8.96400E-03,-140.37688E-03,+32.65540E-03,+3.13323111E+00
+8.96500E-03,-65.00000E-03,+33.53480E-03,+3.13323111E+00
+8.96600E-03,-65.00000E-03,+33.71068E-03,+3.14830648E+00
+8.96700E-03,-65.00000E-03,+34.53982E-03,+3.13323111E+00
+8.96800E-03,-90.12563E-03,+33.48455E-03,+3.13323111E+00
+8.96900E-03,-65.00000E-03,+34.64033E-03,+3.13323111E+00
+8.97000E-03,-65.00000E-03,+33.28354E-03,+3.13323111E+00
+8.97100E-03,-266.00502E-03,+33.18304E-03,+3.14328136E+00
+8.97200E-03,-65.00000E-03,+34.41420E-03,+3.14830648E+00
+8.97300E-03,-165.50251E-03,+32.83128E-03,+3.15333161E+00
+8.97400E-03,-65.00000E-03,+34.69058E-03,+3.13323111E+00
+8.97500E-03,-65.00000E-03,+33.73580E-03,+3.13323111E+00
+8.97600E-03,-65.00000E-03,+34.46445E-03,+3.13825623E+00
+8.97700E-03,-65.00000E-03,+34.23832E-03,+3.17343211E+00
+8.97800E-03,-90.12563E-03,+33.83631E-03,+3.13825623E+00
+8.97900E-03,-65.00000E-03,+33.28354E-03,+3.13323111E+00
+8.98000E-03,-65.00000E-03,+33.30867E-03,+3.17343211E+00
+8.98100E-03,-65.00000E-03,+34.13781E-03,+3.13323111E+00
+8.98200E-03,-65.00000E-03,+34.01219E-03,+3.14830648E+00
+8.98300E-03,-215.75377E-03,+34.94183E-03,+3.13323111E+00
+8.98400E-03,-90.12563E-03,+34.21319E-03,+3.13323111E+00
+8.98500E-03,-266.00502E-03,+36.04736E-03,+3.13323111E+00
+8.98600E-03,-90.12563E-03,+34.26344E-03,+3.13323111E+00
+8.98700E-03,-65.00000E-03,+32.58003E-03,+3.16338186E+00
+8.98800E-03,-140.37688E-03,+34.61520E-03,+3.13323111E+00
+8.98900E-03,-65.00000E-03,+33.83631E-03,+3.13323111E+00
+8.99000E-03,-65.00000E-03,+34.03731E-03,+3.15835673E+00
+8.99100E-03,-65.00000E-03,+33.73580E-03,+3.17343211E+00
+8.99200E-03,-65.00000E-03,+36.02224E-03,+3.17343211E+00
+8.99300E-03,-65.00000E-03,+34.43932E-03,+3.13323111E+00
+8.99400E-03,-65.00000E-03,+34.13781E-03,+3.13323111E+00
+8.99500E-03,-215.75377E-03,+34.79108E-03,+3.14328136E+00
+8.99600E-03,-65.00000E-03,+34.51470E-03,+3.14830648E+00
+8.99700E-03,-165.50251E-03,+33.53480E-03,+3.15333161E+00
+8.99800E-03,-65.00000E-03,+33.81118E-03,+3.15835673E+00
+8.99900E-03,-65.00000E-03,+33.43430E-03,+3.17343211E+00
