x-axis,1,2,3
second,Volt,Volt,Volt
+19.52500E-03,-266.00502E-03,+94.60E-06,+3.13323111E+00
+19.55000E-03,-146.65829E-03,-357.66E-06,+3.13323111E+00
+19.57500E-03,-234.59799E-03,-382.79E-06,+3.13951251E+00
+19.60000E-03,-65.00000E-03,-853.89E-06,+3.13323111E+00
+19.62500E-03,-134.09548E-03,-715.70E-06,+3.15961302E+00
+19.65000E-03,-65.00000E-03,+936.31E-06,+3.13323111E+00
+19.67500E-03,-65.00000E-03,+270.48E-06,+3.13323111E+00
+19.70000E-03,-247.16080E-03,-721.98E-06,+3.13323111E+00
+19.72500E-03,-65.00000E-03,+559.42E-06,+3.13323111E+00
+19.75000E-03,-65.00000E-03,+1.65239E-03,+3.13323111E+00
+19.77500E-03,-234.59799E-03,+195.10E-06,+3.13323111E+00
+19.80000E-03,-65.00000E-03,-301.13E-06,+3.13323111E+00
+19.82500E-03,-266.00502E-03,-502.14E-06,+3.13323111E+00
+19.85000E-03,-65.00000E-03,-866.46E-06,+3.13323111E+00
+19.87500E-03,-65.00000E-03,+213.94E-06,+3.17343211E+00
+19.90000E-03,-247.16080E-03,+615.95E-06,+3.16966327E+00
+19.92500E-03,-65.00000E-03,-765.95E-06,+3.13323111E+00
+19.95000E-03,-65.00000E-03,-2.63781E-03,+3.15710045E+00
+19.97500E-03,-96.40703E-03,+2.01671E-03,+3.16715070E+00
+20.00000E-03,-65.00000E-03,-1.79611E-03,+3.13323111E+00
+20.02500E-03,-65.00000E-03,-627.76E-06,+3.13323111E+00
+20.05000E-03,+16.65829E-03,+603.39E-06,+3.13323111E+00
+20.07500E-03,-65.00000E-03,-791.08E-06,+3.16715070E+00
+20.10000E-03,-65.00000E-03,-1.23078E-03,+3.13323111E+00
+20.12500E-03,-65.00000E-03,+232.79E-06,+3.14705020E+00
+20.15000E-03,-65.00000E-03,-269.72E-06,+3.15710045E+00
+20.17500E-03,-234.59799E-03,+1.13731E-03,+3.13951251E+00
+20.20000E-03,-65.00000E-03,-470.73E-06,+3.16966327E+00
+20.22500E-03,-65.00000E-03,-156.66E-06,+3.15961302E+00
+20.25000E-03,-65.00000E-03,-200.63E-06,+3.15710045E+00
+20.27500E-03,-65.00000E-03,-495.85E-06,+3.16715070E+00
+20.30000E-03,-65.00000E-03,+220.23E-06,+3.13699995E+00
+20.32500E-03,-196.90955E-03,+295.60E-06,+3.14705020E+00
+20.35000E-03,-65.00000E-03,-508.42E-06,+3.14956277E+00
