x-axis,1,2,3
second,Volt,Volt,Volt
+5.90000E-03,,,
+5.90100E-03,,,
+5.90200E-03,,,
+5.90300E-03,,,
+5.90400E-03,,,
+5.90500E-03,,,
+5.90600E-03,,,
+5.90700E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.90800E-03,+41.78392E-03,+34.15264E-03,+3.15207533E+00
+5.90900E-03,+16.65829E-03,+34.15264E-03,+3.15710045E+00
+5.91000E-03,-65.00000E-03,+34.15264E-03,+3.14453764E+00
+5.91100E-03,-65.00000E-03,+34.15264E-03,+3.16715070E+00
+5.91200E-03,-266.00502E-03,+34.15264E-03,+3.17343211E+00
+5.91300E-03,-83.84422E-03,+34.15264E-03,+3.16966327E+00
+5.91400E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.91500E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.91600E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.91700E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.91800E-03,-209.47236E-03,+34.15264E-03,+3.14453764E+00
+5.91900E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.92000E-03,-65.00000E-03,+34.15264E-03,+3.17343211E+00
+5.92100E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.92200E-03,-65.00000E-03,+34.15264E-03,+3.14202508E+00
+5.92300E-03,-65.00000E-03,+34.15264E-03,+3.14705020E+00
+5.92400E-03,-65.00000E-03,+34.15264E-03,+3.15458789E+00
+5.92500E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
+5.92600E-03,-65.00000E-03,+34.15264E-03,+3.16212558E+00
+5.92700E-03,-65.00000E-03,+34.15264E-03,+3.16715070E+00
+5.92800E-03,-65.00000E-03,+34.15264E-03,+3.17343211E+00
+5.92900E-03,-65.00000E-03,+34.15264E-03,+3.13699995E+00
+5.93000E-03,-65.00000E-03,+34.15264E-03,+3.14202508E+00
+5.93100E-03,-65.00000E-03,+34.15264E-03,+3.13323111E+00
