x-axis,1,2,3
+45.1500E-06,+361.5894429E-03,-3.2763819E-03,-92.9020094E-03
+45.4000E-06,+341.4889406E-03,-3.2713567E-03,-52.7010048E-03
+45.6500E-06,+327.0417046E-03,-3.6331658E-03,-52.7010048E-03
+45.9000E-06,+309.9562777E-03,-4.3768844E-03,-58.9824117E-03
+46.1500E-06,+289.2276347E-03,-3.2160804E-03,-52.7010048E-03
+46.4000E-06,+263.7251224E-03,-4.3417085E-03,-52.7010048E-03
+46.6500E-06,+240.9864292E-03,-3.7889447E-03,-69.0326629E-03
+46.9000E-06,+217.4939671E-03,-4.2060301E-03,-58.9824117E-03
+47.1500E-06,+184.7050227E-03,-4.2814070E-03,-92.9020094E-03
+47.4000E-06,+163.2226109E-03,-4.0753768E-03,-66.5201001E-03
+47.6500E-06,+132.4437167E-03,-4.4070351E-03,-52.7010048E-03
+47.9000E-06,+100.9110538E-03,-3.4874371E-03,-52.7010048E-03
+48.1500E-06,+68.1221094E-03,-4.1809045E-03,-92.9020094E-03
+48.4000E-06,+39.9814062E-03,-2.9497487E-03,-52.7010048E-03
+48.6500E-06,+7.8206025E-03,-3.5075377E-03,-69.0326629E-03
+48.9000E-06,-24.3402012E-03,-3.7336683E-03,-52.7010048E-03
+49.1500E-06,-56.1241204E-03,-2.8944723E-03,-52.7010048E-03
+49.4000E-06,-86.0236176E-03,-3.2763819E-03,-79.0829140E-03
+49.6500E-06,-118.4356775E-03,-2.3115578E-03,-76.5703513E-03
+49.9000E-06,-144.9432150E-03,-2.5527638E-03,-86.6206024E-03
+50.1500E-06,-177.1040186E-03,-2.2361809E-03,-92.9020094E-03
+50.4000E-06,-207.8829128E-03,-1.9849246E-03,-66.5201001E-03
+50.6500E-06,-229.3653246E-03,-1.8944723E-03,-76.5703513E-03
+50.9000E-06,-257.5060278E-03,-1.4221105E-03,-52.7010048E-03
+51.1500E-06,-282.0035150E-03,-643.2161E-06,-56.4698490E-03
+51.4000E-06,-305.7472333E-03,-371.8593E-06,-79.0829140E-03
+51.6500E-06,-320.1944694E-03,-321.6080E-06,-52.7010048E-03
+51.9000E-06,-345.3200972E-03,+135.6784E-06,-86.6206024E-03
+52.1500E-06,-358.0085393E-03,+572.8643E-06,-92.9020094E-03
+52.4000E-06,-374.0889411E-03,+1.2814070E-03,-92.9020094E-03
+52.6500E-06,-382.1291421E-03,+708.5427E-06,-52.7010048E-03
+52.9000E-06,-390.1693430E-03,+482.4121E-06,-92.9020094E-03
+53.1500E-06,-401.8527599E-03,+2.3065326E-03,-52.7010048E-03
+53.4000E-06,-395.5713530E-03,+1.6080402E-03,-92.9020094E-03
+53.6500E-06,-414.2899457E-03,+2.4773869E-03,-92.9020094E-03
+53.9000E-06,-398.2095439E-03,+2.3869346E-03,-86.6206024E-03
+54.1500E-06,-402.2296444E-03,+2.5728643E-03,-56.4698490E-03
+54.4000E-06,-395.5713530E-03,+3.0502512E-03,-92.9020094E-03
+54.6500E-06,-394.1894434E-03,+3.1507537E-03,-76.5703513E-03
+54.9000E-06,-374.0889411E-03,+3.4271356E-03,-52.7010048E-03
+55.1500E-06,-370.0688407E-03,+3.3919598E-03,-89.1331652E-03
+55.4000E-06,-345.9482379E-03,+3.5376884E-03,-52.7010048E-03
+55.6500E-06,-337.9080370E-03,+3.9547738E-03,-76.5703513E-03
+55.9000E-06,-313.7874343E-03,+4.1055276E-03,-92.9020094E-03
+56.1500E-06,-297.3301480E-03,+3.4070351E-03,-92.9020094E-03
+56.4000E-06,-272.2045201E-03,+4.1306532E-03,-92.9020094E-03
+56.6500E-06,-247.0788923E-03,+3.4120603E-03,-69.0326629E-03
+56.9000E-06,-221.3251237E-03,+3.7738693E-03,-86.6206024E-03
+57.1500E-06,-196.8276365E-03,+3.6130653E-03,-52.7010048E-03
+57.4000E-06,-165.0437173E-03,+3.7537688E-03,-52.7010048E-03
+57.6500E-06,-138.5361798E-03,+3.8291457E-03,-45.1633164E-03
+57.9000E-06,-104.7422104E-03,+3.5879397E-03,-92.9020094E-03
+58.1500E-06,-76.2246227E-03,+3.3467336E-03,-92.9020094E-03
+58.4000E-06,-44.4407035E-03,+2.8994975E-03,-79.0829140E-03
+58.6500E-06,-13.9130656E-03,+2.8944723E-03,-69.0326629E-03
+58.9000E-06,+19.8809039E-03,+2.4371859E-03,-86.6206024E-03
+59.1500E-06,+48.3984915E-03,+2.4422110E-03,-52.7010048E-03
+59.4000E-06,+84.2025112E-03,+2.0804020E-03,-66.5201001E-03
+59.6500E-06,+114.7301491E-03,+1.9949749E-03,-69.0326629E-03
+59.9000E-06,+141.1120584E-03,+1.9798995E-03,-52.7010048E-03
+60.1500E-06,+169.0015053E-03,+949.7487E-06,-56.4698490E-03
+60.4000E-06,+200.7854246E-03,+597.9899E-06,-52.7010048E-03
+60.6500E-06,+224.9060273E-03,+834.1708E-06,-76.5703513E-03
+60.9000E-06,+252.4185898E-03,+321.6080E-06,-52.7010048E-03
+61.1500E-06,+273.1472328E-03,+190.9548E-06,-89.1331652E-03
+61.4000E-06,+297.2678356E-03,-105.5276E-06,-52.7010048E-03
+61.6500E-06,+315.7351721E-03,-291.4573E-06,-76.5703513E-03
+61.9000E-06,+336.8406995E-03,-889.4472E-06,-86.6206024E-03
+62.1500E-06,+349.9060260E-03,-1.4020100E-03,-89.1331652E-03
+62.4000E-06,+366.9914529E-03,-1.6532663E-03,-52.7010048E-03
+62.6500E-06,+377.6698448E-03,-1.2261306E-03,-92.9020094E-03
+62.9000E-06,+384.4537643E-03,-1.4874372E-03,-92.9020094E-03
+63.1500E-06,+389.7301462E-03,-1.7839196E-03,-52.7010048E-03
+63.4000E-06,+397.7703471E-03,-2.1407035E-03,-66.5201001E-03
+63.6500E-06,+397.7703471E-03,-1.9296482E-03,-92.9020094E-03
+63.9000E-06,+397.1422064E-03,-2.9296482E-03,-86.6206024E-03
+64.1500E-06,+393.7502466E-03,-3.0251256E-03,-92.9020094E-03
+64.4000E-06,+389.7301462E-03,-3.0552763E-03,-52.7010048E-03
+64.6500E-06,+381.6899452E-03,-2.5728643E-03,-69.0326629E-03
+64.9000E-06,+370.2577846E-03,-3.4120603E-03,-86.6206024E-03
+65.1500E-06,+357.5693425E-03,-3.0552763E-03,-89.1331652E-03
+65.4000E-06,+344.1271316E-03,-3.1557789E-03,-52.7010048E-03
+65.6500E-06,+331.8155739E-03,-3.2814070E-03,-52.7010048E-03
+65.9000E-06,+309.3281370E-03,-3.4271356E-03,-58.9824117E-03
+66.1500E-06,+285.2075342E-03,-2.9849246E-03,-92.9020094E-03
+66.4000E-06,+267.7452228E-03,-3.9095477E-03,-52.7010048E-03
+66.6500E-06,+240.9864292E-03,-3.6331658E-03,-76.5703513E-03
+66.9000E-06,+212.8457259E-03,-3.7236181E-03,-58.9824117E-03
+67.1500E-06,+192.3683392E-03,-3.8442211E-03,-92.9020094E-03
+67.4000E-06,+160.5844200E-03,-3.9095477E-03,-52.7010048E-03
+67.6500E-06,+132.4437167E-03,-3.5728643E-03,-76.5703513E-03
+67.9000E-06,+100.2829131E-03,-3.6733668E-03,-52.7010048E-03
+68.1500E-06,+68.4989938E-03,-3.5678392E-03,-92.9020094E-03
+68.4000E-06,+38.5994966E-03,-3.7487437E-03,-92.9020094E-03
+68.6500E-06,+7.8206025E-03,-3.4723618E-03,-76.5703513E-03
+68.9000E-06,-27.7321609E-03,-3.1306532E-03,-58.9824117E-03
+69.1500E-06,-56.5010048E-03,-3.0854271E-03,-52.7010048E-03
+69.4000E-06,-84.6417081E-03,-3.2663316E-03,-66.5201001E-03
+69.6500E-06,-116.8025117E-03,-2.5427135E-03,-52.7010048E-03
+69.9000E-06,-148.9633154E-03,-2.5979899E-03,-86.6206024E-03
+70.1500E-06,-177.1040186E-03,-2.1206030E-03,-56.4698490E-03
+70.4000E-06,-207.8829128E-03,-1.8844221E-03,-52.7010048E-03
+70.6500E-06,-233.3854251E-03,-1.8643216E-03,-76.5703513E-03
+70.9000E-06,-253.4859274E-03,-1.7437186E-03,-86.6206024E-03
+71.1500E-06,-281.6266306E-03,-1.1256281E-03,-92.9020094E-03
+71.4000E-06,-301.7271329E-03,-1.1809045E-03,-52.7010048E-03
+71.6500E-06,-324.2145698E-03,-1.0301507E-03,-69.0326629E-03
+71.9000E-06,-337.9080370E-03,-989.9497E-06,-92.9020094E-03
+72.1500E-06,-357.6316549E-03,-628.1407E-06,-52.7010048E-03
+72.4000E-06,-374.0889411E-03,+592.9648E-06,-52.7010048E-03
+72.6500E-06,-386.1492425E-03,+291.4573E-06,-36.3693467E-03
+72.9000E-06,-390.1693430E-03,+1.2361809E-03,-52.7010048E-03
+73.1500E-06,-398.5864283E-03,+1.5929648E-03,-56.4698490E-03
+73.4000E-06,-403.6115539E-03,+1.8140703E-03,-79.0829140E-03
+73.6500E-06,-404.6165790E-03,+1.4824120E-03,-69.0326629E-03
+73.9000E-06,-402.2296444E-03,+2.2261306E-03,-86.6206024E-03
+74.1500E-06,-402.6065288E-03,+2.8341708E-03,-89.1331652E-03
+74.4000E-06,-398.2095439E-03,+2.7336683E-03,-92.9020094E-03
+74.6500E-06,-390.1693430E-03,+2.8643216E-03,-69.0326629E-03
+74.9000E-06,-378.1090416E-03,+3.0050251E-03,-92.9020094E-03
+75.1500E-06,-369.6919563E-03,+3.6381909E-03,-89.1331652E-03
+75.4000E-06,-349.9683384E-03,+3.2663316E-03,-52.7010048E-03
+75.6500E-06,-333.8879365E-03,+3.8944723E-03,-52.7010048E-03
+75.9000E-06,-313.7874343E-03,+3.5376884E-03,-86.6206024E-03
+76.1500E-06,-297.3301480E-03,+3.5829145E-03,-89.1331652E-03
+76.4000E-06,-273.5864297E-03,+4.2864321E-03,-79.0829140E-03
+76.6500E-06,-247.8326611E-03,+4.0502512E-03,-52.7010048E-03
+76.9000E-06,-221.9532644E-03,+3.8844221E-03,-52.7010048E-03
+77.1500E-06,-196.8276365E-03,+3.8592964E-03,-52.7010048E-03
+77.4000E-06,-169.0638177E-03,+4.0753768E-03,-66.5201001E-03
+77.6500E-06,-136.9030140E-03,+3.7286432E-03,-52.7010048E-03
+77.9000E-06,-108.1341701E-03,+4.0552763E-03,-52.7010048E-03
+78.1500E-06,-76.6015071E-03,+3.3919598E-03,-89.1331652E-03
+78.4000E-06,-44.4407035E-03,+3.6381909E-03,-66.5201001E-03
+78.6500E-06,-12.2798998E-03,+3.2160804E-03,-92.9020094E-03
+78.9000E-06,+19.8809039E-03,+3.0301507E-03,-58.9824117E-03
+79.1500E-06,+52.4185920E-03,+2.8793970E-03,-89.1331652E-03
+79.4000E-06,+81.5643203E-03,+2.7336683E-03,-52.7010048E-03
+79.6500E-06,+112.3432145E-03,+2.4170854E-03,-92.9020094E-03
+79.9000E-06,+140.4839177E-03,+2.0904522E-03,-92.9020094E-03
+80.1500E-06,+172.6447213E-03,+1.6532663E-03,-56.4698490E-03
+80.4000E-06,+199.4035150E-03,+1.2261306E-03,-66.5201001E-03
+80.6500E-06,+227.2929620E-03,+1.2211055E-03,-76.5703513E-03
+80.9000E-06,+252.4185898E-03,+643.2161E-06,-92.9020094E-03
+81.1500E-06,+277.1673333E-03,-3.2010050E-03,-92.9020094E-03
+81.4000E-06,+299.9060265E-03,+160.8040E-06,-52.7010048E-03
+81.6500E-06,+321.3884383E-03,-964.8241E-06,-52.7010048E-03
+81.9000E-06,+337.4688402E-03,-914.5729E-06,-58.9824117E-03
+82.1500E-06,+345.8859255E-03,-1.1256281E-03,-92.9020094E-03
+82.4000E-06,+365.6095434E-03,-1.1809045E-03,-92.9020094E-03
+82.6500E-06,+377.6698448E-03,-1.8643216E-03,-52.7010048E-03
+82.9000E-06,+382.3180859E-03,-2.0402010E-03,-52.7010048E-03
+83.1500E-06,+389.7301462E-03,-2.3668341E-03,-56.4698490E-03
+83.4000E-06,+393.7502466E-03,-1.9798995E-03,-52.7010048E-03
+83.6500E-06,+397.7703471E-03,-2.7638191E-03,-52.7010048E-03
+83.9000E-06,+393.7502466E-03,-2.9195980E-03,-92.9020094E-03
+84.1500E-06,+393.7502466E-03,-2.9095477E-03,-52.7010048E-03
+84.4000E-06,+385.7100457E-03,-2.7889447E-03,-26.3190955E-03
+84.6500E-06,+387.3432115E-03,-3.9246231E-03,-69.0326629E-03
+84.9000E-06,+366.2376841E-03,-2.8190954E-03,-86.6206024E-03
+85.1500E-06,+361.9663274E-03,-4.3417085E-03,-52.7010048E-03
+85.4000E-06,+345.5090411E-03,-2.8442211E-03,-52.7010048E-03
+85.6500E-06,+329.4286393E-03,-4.4070351E-03,-76.5703513E-03
+85.9000E-06,+309.9562777E-03,-3.3768844E-03,-86.6206024E-03
+86.1500E-06,+285.2075342E-03,-4.4572864E-03,-52.7010048E-03
+86.4000E-06,+267.7452228E-03,-3.1055276E-03,-92.9020094E-03
+86.6500E-06,+238.5994945E-03,-4.6683417E-03,-52.7010048E-03
+86.9000E-06,+216.8658264E-03,-3.0050251E-03,-92.9020094E-03
+87.1500E-06,+188.7251232E-03,-4.5175879E-03,-52.7010048E-03
+87.4000E-06,+161.9663295E-03,-3.1608040E-03,-52.7010048E-03
+87.6500E-06,+128.4236163E-03,-3.9899497E-03,-52.7010048E-03
+87.9000E-06,+104.9311542E-03,-3.3266331E-03,-92.9020094E-03
+88.1500E-06,+67.7452250E-03,-3.3919598E-03,-92.9020094E-03
+88.4000E-06,+39.9814062E-03,-2.7839196E-03,-52.7010048E-03
+88.6500E-06,+7.8206025E-03,-3.3115578E-03,-76.5703513E-03
+88.9000E-06,-20.3201007E-03,-2.8693467E-03,-58.9824117E-03
+89.1500E-06,-52.8577888E-03,-3.0100502E-03,-92.9020094E-03
+89.4000E-06,-86.0236176E-03,-2.3015075E-03,-79.0829140E-03
+89.6500E-06,-120.8226122E-03,-2.1256281E-03,-76.5703513E-03
+89.9000E-06,-144.9432150E-03,-1.9798995E-03,-58.9824117E-03
+90.1500E-06,-181.1241191E-03,-1.9447236E-03,-89.1331652E-03
+90.4000E-06,-205.2447218E-03,-1.5025125E-03,-79.0829140E-03
